"元ファイル名","コントロールカラム","商品管理番号","商品名","価格","商品URL","商品CPC","キーワード","キーワードCPC","目安CPC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8814","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラ 育乳ナイトブラ ワンピース  ルームウェア カップ付き 春 夏 キャミ 部屋着 ナイトブラ一体型 ノンワイヤー マタニティ パジャマ 【tu-hacci】","4980","https://item.rakuten.co.jp/tu-hacci/8814/","25","ルームウェア","40","521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8814","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラ 育乳ナイトブラ ワンピース  ルームウェア カップ付き 春 夏 キャミ 部屋着 ナイトブラ一体型 ノンワイヤー マタニティ パジャマ 【tu-hacci】","4980","https://item.rakuten.co.jp/tu-hacci/8814/","25","ルームウェア ワンピース 授乳","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8814","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラ 育乳ナイトブラ ワンピース  ルームウェア カップ付き 春 夏 キャミ 部屋着 ナイトブラ一体型 ノンワイヤー マタニティ パジャマ 【tu-hacci】","4980","https://item.rakuten.co.jp/tu-hacci/8814/","25","授乳 パジャマ","173","173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8814","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラ 育乳ナイトブラ ワンピース  ルームウェア カップ付き 春 夏 キャミ 部屋着 ナイトブラ一体型 ノンワイヤー マタニティ パジャマ 【tu-hacci】","4980","https://item.rakuten.co.jp/tu-hacci/8814/","25","授乳 部屋着","40","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8816","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラワンピース 長袖マキシ丈 花柄/無地<br>送料無料 ナイトブラ ルームウェア カップ付き レディース ワンピース ナイトブラ一体型【tu-hacci】","6980","https://item.rakuten.co.jp/tu-hacci/8816/","25","ナイトブラ ルームウェア","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8816","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラワンピース 長袖マキシ丈 花柄/無地<br>送料無料 ナイトブラ ルームウェア カップ付き レディース ワンピース ナイトブラ一体型【tu-hacci】","6980","https://item.rakuten.co.jp/tu-hacci/8816/","25","ナイトブラワンピース","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8816","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラワンピース 長袖マキシ丈 花柄/無地<br>送料無料 ナイトブラ ルームウェア カップ付き レディース ワンピース ナイトブラ一体型【tu-hacci】","6980","https://item.rakuten.co.jp/tu-hacci/8816/","25","ナイトブラ付き ルームウェア","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8816","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラワンピース 長袖マキシ丈 花柄/無地<br>送料無料 ナイトブラ ルームウェア カップ付き レディース ワンピース ナイトブラ一体型【tu-hacci】","6980","https://item.rakuten.co.jp/tu-hacci/8816/","25","ルームウェア","100","195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8816","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラワンピース 長袖マキシ丈 花柄/無地<br>送料無料 ナイトブラ ルームウェア カップ付き レディース ワンピース ナイトブラ一体型【tu-hacci】","6980","https://item.rakuten.co.jp/tu-hacci/8816/","25","ルームウェア カップ付き","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8816","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラワンピース 長袖マキシ丈 花柄/無地<br>送料無料 ナイトブラ ルームウェア カップ付き レディース ワンピース ナイトブラ一体型【tu-hacci】","6980","https://item.rakuten.co.jp/tu-hacci/8816/","25","ルームウェア マタニティ","75","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8816","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラワンピース 長袖マキシ丈 花柄/無地<br>送料無料 ナイトブラ ルームウェア カップ付き レディース ワンピース ナイトブラ一体型【tu-hacci】","6980","https://item.rakuten.co.jp/tu-hacci/8816/","25","ルームウェア レディース","100","164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8816","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラワンピース 長袖マキシ丈 花柄/無地<br>送料無料 ナイトブラ ルームウェア カップ付き レディース ワンピース ナイトブラ一体型【tu-hacci】","6980","https://item.rakuten.co.jp/tu-hacci/8816/","25","ルームウェア ワンピース","100","135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8816","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラワンピース 長袖マキシ丈 花柄/無地<br>送料無料 ナイトブラ ルームウェア カップ付き レディース ワンピース ナイトブラ一体型【tu-hacci】","6980","https://item.rakuten.co.jp/tu-hacci/8816/","25","ルームウェア ワンピース 長袖","72","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8816","【最大20％OFFクーポン】《ラクシアスリープ》ナイトブラワンピース 長袖マキシ丈 花柄/無地<br>送料無料 ナイトブラ ルームウェア カップ付き レディース ワンピース ナイトブラ一体型【tu-hacci】","6980","https://item.rakuten.co.jp/tu-hacci/8816/","25","ルームウェア 可愛い","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8818s","【最大20％OFFクーポン】《ラクシアお揃いショーツ》フレアショーツ<br>リンパゆったり 鼠径部 締め付けない 黒ずみ対策 レース フルバック  ふんどしパンツ 締め付けゼロ レディース 大きいサイズ【ショーツ単品】","1680","https://item.rakuten.co.jp/tu-hacci/8818s/","25","ふんどしショーツ","184","160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8818s","【最大20％OFFクーポン】《ラクシアお揃いショーツ》フレアショーツ<br>リンパゆったり 鼠径部 締め付けない 黒ずみ対策 レース フルバック  ふんどしパンツ 締め付けゼロ レディース 大きいサイズ【ショーツ単品】","1680","https://item.rakuten.co.jp/tu-hacci/8818s/","25","ふんどしパンツ","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8818s","【最大20％OFFクーポン】《ラクシアお揃いショーツ》フレアショーツ<br>リンパゆったり 鼠径部 締め付けない 黒ずみ対策 レース フルバック  ふんどしパンツ 締め付けゼロ レディース 大きいサイズ【ショーツ単品】","1680","https://item.rakuten.co.jp/tu-hacci/8818s/","25","ふんどしパンツ 大きいサイズ","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8818s","【最大20％OFFクーポン】《ラクシアお揃いショーツ》フレアショーツ<br>リンパゆったり 鼠径部 締め付けない 黒ずみ対策 レース フルバック  ふんどしパンツ 締め付けゼロ レディース 大きいサイズ【ショーツ単品】","1680","https://item.rakuten.co.jp/tu-hacci/8818s/","25","ショーツ 通気性","40","222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8818s","【最大20％OFFクーポン】《ラクシアお揃いショーツ》フレアショーツ<br>リンパゆったり 鼠径部 締め付けない 黒ずみ対策 レース フルバック  ふんどしパンツ 締め付けゼロ レディース 大きいサイズ【ショーツ単品】","1680","https://item.rakuten.co.jp/tu-hacci/8818s/","25","リンパゆったり ショーツ","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8818s","【最大20％OFFクーポン】《ラクシアお揃いショーツ》フレアショーツ<br>リンパゆったり 鼠径部 締め付けない 黒ずみ対策 レース フルバック  ふんどしパンツ 締め付けゼロ レディース 大きいサイズ【ショーツ単品】","1680","https://item.rakuten.co.jp/tu-hacci/8818s/","25","リンパ解放 ショーツ","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8818s","【最大20％OFFクーポン】《ラクシアお揃いショーツ》フレアショーツ<br>リンパゆったり 鼠径部 締め付けない 黒ずみ対策 レース フルバック  ふんどしパンツ 締め付けゼロ レディース 大きいサイズ【ショーツ単品】","1680","https://item.rakuten.co.jp/tu-hacci/8818s/","25","締め付けゼロ ショーツ","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8818s","【最大20％OFFクーポン】《ラクシアお揃いショーツ》フレアショーツ<br>リンパゆったり 鼠径部 締め付けない 黒ずみ対策 レース フルバック  ふんどしパンツ 締め付けゼロ レディース 大きいサイズ【ショーツ単品】","1680","https://item.rakuten.co.jp/tu-hacci/8818s/","25","黒ずみ対策 ショーツ","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260318_登録キーワードレポート(目安CPC).csv","","8818s","【最大20％OFFクーポン】《ラクシアお揃いショーツ》フレアショーツ<br>リンパゆったり 鼠径部 締め付けない 黒ずみ対策 レース フルバック  ふんどしパンツ 締め付けゼロ レディース 大きいサイズ【ショーツ単品】","1680","https://item.rakuten.co.jp/tu-hacci/8818s/","25","黒ずみ防止 ショーツ","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
